ID	Completeness (%)	Contamination (%)	Genome_size	GC_content	Group	GTDB_classification	Min_contig_length	Max_contig_length	Mean_contig_length	Median_contig_length	N50	Num_contig	tRNA	5S_ribosomal_RNA	16S_ribosomal_RNA	23S_ribosomal_RNA	5S+16S+23S	NCBI_classification
KKK-S56R2_96	97.29	2.4	5756154	42.26	Near complete	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;UBA8621	1559	204898	20855	8153	49697	276	31	1	1	1	1	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae
KKK-S56R3_126	64.2	2.77	3544018	62.92	Partial	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae	1001	13705	1931	1612	2025	1835	11	0	1	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
KKK-S56R3_135	95.5	4.77	5455988	53.67	Near complete	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales	1520	54460	9093	5886	14542	600	19	0	0	0	0	Bacteria;Verrucomicrobia
KKK-S56R3_176	86.77	5.33	4006080	65.05	Medium quality	Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;FEN-1191	1504	41268	7530	4882	11576	532	13	1	1	1	1	Bacteria;Proteobacteria;Gammaproteobacteria
KKK-S56R3_183	68.37	1.07	4403257	55.88	Partial	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Koribacteraceae;Sulfotelmatobacter	1013	43858	5652	4252	7368	779	12	0	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae
KKK-S56R3_24	62.56	1.01	4646917	54.13	Partial	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales	1001	15495	2112	1713	2287	2200	12	0	0	0	0	Bacteria;Verrucomicrobia
KKK-S56R3_25	86.06	1.29	5610022	58.37	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae;Terracidiphilus	2005	68883	8711	6367	11266	644	19	0	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae
KKK-S56R3_28	80.42	1.99	3496225	67.53	Medium quality	Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Jatrophihabitantaceae;Iso899	1002	21205	3902	2871	4964	896	26	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae;Frankia
KKK-S56R3_34	84.46	3.92	6666037	69.56	Medium quality	Bacteria;Actinobacteriota;Actinomycetia;Streptosporangiales;Streptosporangiaceae;Palsa-506	1500	49925	6606	4442	9639	1009	20	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria
KKK-S56R3_64	85.4	4.7	5911987	56.71	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Koribacteraceae;Bog-209	1520	56613	9266	6056	14171	638	18	1	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae
KKK-S56R3_65	72.29	0.85	4499019	66.18	Medium quality	Bacteria;Actinobacteriota;Acidimicrobiia;Acidimicrobiales;RAAP-2;Bog-473	1504	32486	4224	3059	5059	1065	24	0	0	0	0	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae
KKK-S56R3_68	92.89	0.99	3413252	44.39	Near complete	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;UBA8621	2023	89546	10502	6457	15784	325	12	0	0	0	0	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae
KKK-S56R3_79	78.14	3.69	2847951	59.84	Medium quality	Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Bog-1198	1000	62099	4086	1683	9038	697	6	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria
KKK-S56R3_86	67.05	3.14	1929573	50.84	Partial	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;UBA11358	1003	26512	3501	2513	4416	551	27	0	1	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobia subdivision 3
KKK-S56R3_9	70.15	3.42	4326733	56.58	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;UBA7541;UBA7541;Palsa-295	1002	44095	3887	2757	5051	1113	15	0	0	0	0	Bacteria;Acidobacteria
KKK-S57R1_111	96.45	0.87	7550759	57.85	Near complete	Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae	1518	177508	18924	10277	37348	399	40	0	1	0	0	Bacteria;Acidobacteria;Acidobacteriia;Bryobacterales
KKK-S57R1_113	63.01	0.14	2392300	70.97	Partial	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae	1009	28146	3908	3113	4633	612	15	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria
KKK-S57R1_131	77.99	1.58	5289401	69.49	Medium quality	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-465	1003	42974	4595	2937	6922	1151	31	0	0	0	0	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales
KKK-S57R1_144	80.6	2.14	4394661	56.04	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Koribacteraceae;Sulfotelmatobacter	1505	52106	6359	4694	8445	691	22	0	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae
KKK-S57R1_146	83.66	3.28	7167613	68.52	Medium quality	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-465	1501	58885	6832	4271	10684	1049	34	0	1	0	0	Bacteria;Actinobacteria;Actinobacteria
KKK-S57R1_14	79.16	3.77	6259325	68.01	Medium quality	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-465	1003	21082	2949	2257	3599	2122	23	0	1	0	0	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales
KKK-S57R1_150	98.29	2.28	4982307	50.55	Near complete	Bacteria;Cyanobacteria;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae	1510	198997	36103	19989	82866	138	39	1	2	2	1	Bacteria;Candidatus Melainabacteria
KKK-S57R1_161	94.34	6.55	6821923	58.51	Medium quality	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodomicrobiaceae;FEN-921	1502	43258	6091	3481	9818	1120	50	0	1	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
KKK-S57R1_19	57.24	0	5168528	55.88	Partial	Bacteria;Acidobacteriota;Acidobacteriae;UBA7541;UBA7541;UBA7541	2006	50260	6204	4501	7857	833	20	1	0	0	0	Bacteria;Acidobacteria
KKK-S57R1_22	72.85	2.48	2135725	63.19	Medium quality	Bacteria;Eremiobacterota;Eremiobacteria;UBP12;UBA5184;Palsa-1483	1001	13278	2294	1878	2522	931	30	1	1	1	1	Bacteria;candidate division WPS-2
KKK-S57R1_33	58.79	1.72	4727600	60.59	Partial	Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Bog-1198	2001	67665	7879	5224	10793	600	6	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria
KKK-S57R1_34	78.86	1.71	3869078	55.28	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;UBA7541;UBA7541;UBA7541	1033	43700	5916	4327	8090	654	18	0	1	2	0	Bacteria;Acidobacteria
KKK-S57R1_84	88.05	2.44	4037253	53.62	Medium quality	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales	1003	22855	3620	2809	4382	1115	21	0	0	0	0	Bacteria;Verrucomicrobia
KKK-S57R3_55	72.37	2.19	3435798	54.84	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;UBA7541;UBA7541;Palsa-295	1503	32059	4514	3411	5447	761	13	0	0	0	0	Bacteria;Acidobacteria
KKK-S58R2_107	80.65	0.63	4484228	66.53	Medium quality	Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Nakamurellaceae;Nakamurella	2138	117448	12922	8726	18311	347	28	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Nakamurellales;Nakamurellaceae;Nakamurella
KKK-S58R2_121	50.8	0	4697087	52.4	Partial	Bacteria;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae	1500	19784	3561	2869	4018	1319	12	2	1	3	1	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales
KKK-S58R2_158	62.01	2.3	2053171	67.08	Partial	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881	1002	12622	1991	1666	2142	1031	19	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae
KKK-S58R2_163	70.5	3.01	5139614	61.91	Medium quality	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;VAZQ01	1001	16691	2060	1605	2207	2494	9	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria
KKK-S58R2_165	68.44	1.49	2638733	66.33	Partial	Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;13-2-20CM-66-19	1502	17957	3352	2696	3761	787	14	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria
KKK-S58R2_23	78.04	1.45	3211015	69.86	Medium quality	Bacteria;Actinobacteriota;Acidimicrobiia;Acidimicrobiales;Palsa-688	1502	31987	4694	3559	5865	684	10	0	0	0	0	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae
KKK-S58R2_30	82.44	5.94	4565139	57	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae	1508	34008	4945	3669	6294	923	14	0	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Bryobacterales
KKK-S58R2_36	64.58	1.28	3397696	69.82	Partial	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-465	1501	34016	3470	2703	3875	979	16	0	1	0	0	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales
KKK-S58R2_55	78.82	4.15	6123402	64.23	Medium quality	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883	1002	30991	2972	2219	3676	2060	33	0	1	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
KKK-S58R2_75	72.51	2.85	7741849	55.79	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Gp1-AA117;Gp1-AA17	2000	33721	4296	2947	4794	1802	22	0	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae
KKK-S58R2_93	65.62	1.28	5160308	70.12	Partial	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-465	1001	23322	2907	2084	3663	1775	18	0	0	0	0	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales
KKK-S58R3_102	68.4	2.14	4891682	68.77	Partial	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-465	1002	19876	2927	2127	3652	1671	22	1	0	0	0	Bacteria;Actinobacteria;Actinobacteria
KKK-S58R3_10	84.4	5.37	4341700	60.23	Medium quality	Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Bog-1198	1500	51500	6618	4666	9372	656	9	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria
KKK-S58R3_114	68.12	0.43	3173675	66.67	Partial	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-465	1002	19573	2450	1928	2833	1295	28	1	0	0	0	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales
KKK-S58R3_133	70.26	2.01	4891995	64.65	Medium quality	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883	1501	20524	3728	2875	4366	1312	24	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
KKK-S58R3_25	56.29	0.51	4074340	69.39	Partial	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-465	1001	14245	2396	1858	2730	1700	23	0	0	0	0	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales
KKK-S58R3_32	96.88	3.72	7667821	65.22	Near complete	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae	1502	86749	14017	9909	22781	547	57	0	0	0	0	Bacteria;Verrucomicrobia
KKK-S58R3_47	80.88	4.99	6372703	69.82	Medium quality	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-465	1002	46207	3892	2607	5439	1637	31	0	1	0	0	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales
KKK-S58R3_48	67.82	1.62	3151658	67.29	Partial	Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Pseudonocardiaceae;GCA-003244245	1501	11703	2956	2487	3199	1066	19	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales
KKK-S58R3_72	94.36	0	2872829	63.47	Near complete	Bacteria;Eremiobacterota;Eremiobacteria;UBP12;UBA5184;Palsa-1483	1012	72553	7722	3589	16268	372	40	0	1	0	0	Bacteria;candidate division WPS-2
KKK-S58R3_76	74.39	2.33	6467919	58.28	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae;PALSA-350	1006	51314	6910	4625	10716	936	15	0	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae
KKK-S58R3_81	60.64	1.28	2439270	67.41	Partial	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-744	2005	33258	5906	4480	7469	413	21	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria
KKK-S58R3_83	80.85	2.14	4613947	56.04	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Koribacteraceae;Sulfotelmatobacter	1001	33238	4097	2899	5591	1126	23	0	1	0	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae
KKK-S58R3_8	78.15	1.72	5612853	57.62	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae;Edaphobacter	1013	50133	5391	3617	7607	1041	20	1	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae
KKK-S59R1_118	71.58	3.17	3965908	48.36	Medium quality	Bacteria;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;CF-113	1068	24391	4241	3489	4553	935	18	1	0	0	0	Bacteria;Chloroflexi
KKK-S59R1_14	85.66	2.91	4262947	65.51	Medium quality	Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Mycobacterium	1006	36278	4025	2864	5355	1059	21	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium
KKK-S59R1_15	62.05	0.65	3883545	62.48	Partial	Bacteria;Proteobacteria;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15	1001	11674	1951	1619	2038	1990	13	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria
KKK-S59R1_95	81.2	5.2	7125178	61.69	Medium quality	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;VAZQ01	1004	28567	4164	3081	5340	1711	19	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria
KKK-S59R2_107	74.58	3.04	3173064	56.88	Medium quality	Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;UBA11740	1002	13936	2698	2248	3071	1176	21	1	1	1	1	Bacteria;Acidobacteria;Blastocatellia
KKK-S59R2_16	74.3	3.14	3429315	62.43	Medium quality	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Palsa-1005;PALSA-1003	1009	12677	2813	2281	3203	1219	15	0	1	0	0	Bacteria;Proteobacteria;Betaproteobacteria
KKK-S59R2_1	79.12	4.27	3746418	54.87	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;UBA7541;UBA7541;UBA7541	1005	24206	3753	2888	4742	998	11	0	0	0	0	Bacteria;Acidobacteria
KKK-S59R2_28	55.36	1.05	2461594	65.59	Partial	Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Mycobacterium	1002	10168	2102	1713	2319	1171	14	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium
KKK-S59R2_35	67.48	3.05	4049426	62.73	Partial	Bacteria;Proteobacteria;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15	1001	16024	1896	1529	1975	2135	14	1	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria
KKK-S59R2_72	68.65	3.14	3470537	47.55	Partial	Bacteria;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;CF-113	1001	19709	2360	1764	2737	1470	11	2	5	10	1	Bacteria;Chloroflexi
KKK-S59R3_33	81.57	3.59	3264281	67.7	Medium quality	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae	2001	41055	6253	4745	7633	522	39	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria
KKK-S59R3_41	85.83	1.44	4186827	65.48	Medium quality	Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Mycobacterium	2007	40865	6431	4718	8326	651	22	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium
KKK-S59R3_46	89.83	7.18	9970457	65.52	Medium quality	Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Mycobacterium	1500	36665	3681	2620	4284	2708	28	0	3	0	0	Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium
KKK-S60R1_106	75.99	1.8	2044172	55	Medium quality	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;UBA10450;AV40	1002	14048	2071	1714	2258	987	21	0	0	1	0	Bacteria;Verrucomicrobia
KKK-S60R1_117	69.03	0.44	4521469	42.39	Partial	Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Nostoc	2001	16748	3712	3129	3816	1218	42	0	0	0	0	Bacteria;Cyanobacteria;unknown;Nostocales;Nostocaceae;Nostoc
KKK-S60R1_138	69.29	1.34	4122384	54.83	Partial	Bacteria;Acidobacteriota;Acidobacteriae;UBA7541;UBA7541;UBA7541	1001	16519	2281	1886	2552	1807	19	0	0	0	0	Bacteria;Acidobacteria
KKK-S60R1_143	86.19	1.42	5083653	68.26	Medium quality	Bacteria;Myxococcota;Polyangia;Palsa-1104;Fen-1088	1003	47035	5431	3924	7630	936	19	1	1	1	1	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales
KKK-S60R1_156	55.63	1.1	2335107	38.73	Partial	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Palsa-955	1001	10120	1755	1508	1821	1330	12	0	0	0	0	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae
KKK-S60R1_36	84.99	3.45	2400050	69.84	Medium quality	Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;Gaiellaceae;Palsa-739	3005	66667	9375	6029	12625	256	40	1	0	1	0	Bacteria;Actinobacteria;Actinobacteria
KKK-S60R1_3	85.86	4.81	6103307	70.13	Medium quality	Bacteria;Actinobacteriota;Actinomycetia;Streptosporangiales;Streptosporangiaceae;Palsa-506	1001	30524	3924	2721	5669	1555	12	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria
KKK-S60R1_42	79.48	3.85	6876285	56.97	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Koribacteraceae;Sulfotelmatobacter	1001	19555	3039	2342	3681	2262	12	0	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae
KKK-S60R1_63	82.73	1.28	3286428	67.53	Medium quality	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-744	1501	69375	7385	4726	11282	445	32	0	0	0	0	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales
KKK-S60R1_76	50.29	0	2240234	65.73	Partial	Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Mycobacterium	1001	9328	1768	1461	1786	1267	7	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium
KKK-S60R1_78	70.25	2.48	4597619	49.26	Medium quality	Bacteria;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;SCAWS-G2	2003	29460	4901	3863	5784	938	16	0	2	0	0	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales
KKK-S60R1_94	62.31	1.35	3470606	70.11	Partial	Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Frankiaceae	1013	27092	4253	3292	5252	816	26	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae
KKK-S61R1_12	86.2	2.63	3329926	42.93	Medium quality	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;UBA8621	1003	30135	3415	2406	4520	975	18	0	0	0	0	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae
KKK-S61R2_10	88.95	5.5	2997213	65.02	Medium quality	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-744	1536	106108	11267	7620	17609	266	46	0	0	0	0	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales
KKK-S61R2_20	52.74	0.25	2647732	40.21	Partial	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;UBA8621	1001	13016	1792	1523	1844	1477	8	0	0	0	0	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae
KKK-S61R2_24	79.66	4.25	4255225	59.81	Medium quality	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocella	1501	24251	4041	3241	4655	1053	25	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
KKK-S61R2_62	78.63	4.8	5229883	55.9	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;UBA7541;UBA7541;UBA7541	1003	25053	3161	2371	3908	1654	29	0	0	1	0	Bacteria;Acidobacteria
KKK-S61R2_85	92.96	4.92	3762502	35.43	Near complete	Bacteria;Bacteroidota;Bacteroidia;AKYH767;B-17BO;PALSA-968	1006	32061	5254	3780	7480	716	89	1	5	7	1	Bacteria;Bacteroidetes
KKK-S61R2_89	68.46	1.92	5297882	63.75	Partial	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883	1001	18008	2351	1883	2637	2253	26	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
KKK-S61R2_90	78.16	2.03	3823581	54.13	Medium quality	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales	1001	10714	1937	1586	2066	1973	10	0	0	0	0	Bacteria;Verrucomicrobia
KKK-S61R3_122	76.5	3.27	4265096	54.1	Medium quality	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales	1033	15850	3629	2938	4095	1175	20	0	0	0	0	Bacteria;Verrucomicrobia
KKK-S61R3_127	67.23	2.69	3125588	57.73	Partial	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_E	1503	13872	3269	2735	3524	956	17	0	0	1	0	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
KKK-S61R3_13	65.85	0	4339675	54.89	Partial	Bacteria;Acidobacteriota;Acidobacteriae;UBA7541;UBA7541;UBA7541	1002	33887	4717	3085	7414	920	6	0	0	0	0	Bacteria;Acidobacteria
KKK-S61R3_140	85.24	1.85	1913996	62.03	Medium quality	Bacteria;Eremiobacterota;Eremiobacteria;UBP12	1119	32418	7447	5685	10114	257	34	0	1	0	0	Bacteria;candidate division WPS-2
KKK-S61R3_154	84.18	1.99	2337014	68.34	Medium quality	Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Microbacteriaceae;Schumannella	1521	29878	6299	4609	8748	371	38	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae
KKK-S61R3_163	59.12	0.85	2683757	58	Partial	Bacteria;Acidobacteriota;Acidobacteriae;UBA7541;UBA7541;UBA7541	2004	26907	4611	3698	5172	582	3	0	0	0	0	Bacteria;Acidobacteria
KKK-S61R3_166	59.61	0	2159980	63.07	Partial	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;SG8-39	2008	27267	5917	4778	7137	365	12	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria
KKK-S61R3_179	90.93	1.83	4467601	63.92	Near complete	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;GAS188	1022	37869	5305	3772	7402	842	24	0	1	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
KKK-S61R3_30	63.63	2.2	1829376	57.29	Partial	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;UBA11358	1001	7841	1861	1565	1963	983	21	0	1	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobia subdivision 3
KKK-S61R3_47	98.77	2.14	3199380	57.79	Near complete	Bacteria;Eremiobacterota;Eremiobacteria;UBP12;UBA5184	2529	79423	13005	8191	20692	246	42	0	0	0	0	Bacteria;candidate division WPS-2
KKK-S61R3_5	79.4	1.21	3035946	62.2	Medium quality	Bacteria;Eremiobacterota;Eremiobacteria;UBP12;UBA5184	1002	24891	3609	2828	4598	841	29	0	0	0	0	Bacteria;candidate division WPS-2
KKK-S61R3_65	94.51	7.41	11591938	56.87	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Koribacteraceae;Sulfotelmatobacter	1500	113373	6175	2949	11702	1877	71	0	3	1	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae
KKK-S61R3_67	91.98	2.68	4849369	58.79	Near complete	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocella;Methylocella sp006514895	2004	49580	5448	3885	6736	890	30	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae
KKK-S61R3_68	72.31	3.86	4340518	65.01	Medium quality	Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Mycobacterium	1501	28363	3503	2595	3936	1239	9	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium
